Elerium,655,107.81,fill or kill,1702581962676
Linen Cloth,412,295.17,fill or kill,1702581962927
Bespin Gas,492,120.56,fill or kill,1702581963177
Linen Cloth,451,273.33,market,1702581963426
Apple,512,193.63,fill or kill,1702581963677
Google,332,376.88,limit,1702581963927
Elerium,696,187.42,day,1702581964177
Apple,905,215.08,day,1702581964427
Google,387,268.59,limit,1702581964678
Elerium,359,251.12,fill or kill,1702581964927
Bespin Gas,283,336.87,market,1702581965178
Google,66,191.81,market,1702581965427
Bespin Gas,252,237.23,fill or kill,1702581965677
Linen Cloth,391,238.03,day,1702581965928
Elerium,862,253.49,stop,1702581966178
Linen Cloth,160,287.37,fill or kill,1702581966427
Elerium,798,124.67,stop,1702581966677
Google,67,436.15,fill or kill,1702581966927
Google,515,298.04,stop,1702581967177
Bespin Gas,215,99.98,market,1702581967427
Bespin Gas,560,139.86,market,1702581967677
Bespin Gas,634,201.43,stop,1702581967928
Bespin Gas,790,218.89,market,1702581968177
Elerium,782,104.63,day,1702581968427
Google,756,198.03,day,1702581968678
Linen Cloth,414,240.17,day,1702581968928
Elerium,684,243.87,day,1702581969178
Apple,743,215.11,stop,1702581969429
Bespin Gas,933,173.03,limit,1702581969678
Bespin Gas,1015,277.71,market,1702581969928
Elerium,501,199.05,fill or kill,1702581970179
Elerium,675,216.48,stop,1702581970429
Bespin Gas,751,331.25,market,1702581970679
Elerium,877,118.05,limit,1702581970929
Linen Cloth,1013,268.14,fill or kill,1702581971179
Apple,143,194.53,limit,1702581971430
Elerium,639,167.38,fill or kill,1702581971680
Bespin Gas,268,49.7,fill or kill,1702581971929
Elerium,307,161.11,limit,1702581972180
Google,973,174.56,day,1702581972430
Bespin Gas,921,217.59,stop,1702581972679
Apple,1044,199.88,limit,1702581972929
Linen Cloth,463,185.49,day,1702581973179
Linen Cloth,655,300.21,stop,1702581973429
Elerium,1025,123.4,stop,1702581973679
Bespin Gas,144,173.95,market,1702581973929
Bespin Gas,738,142.56,fill or kill,1702581974179
Bespin Gas,214,130.92,day,1702581974430
Bespin Gas,67,170.34,fill or kill,1702581974679
Elerium,84,212.63,stop,1702581974929
Bespin Gas,431,128.19,stop,1702581975180
Google,334,360.01,limit,1702581975430
Linen Cloth,224,168.62,day,1702581975680
Google,612,291.14,day,1702581975931
Google,1019,284.75,day,1702581976180
Linen Cloth,514,299.09,fill or kill,1702581976431
Apple,857,183.57,day,1702581976680
Bespin Gas,1031,147.81,market,1702581976931
Linen Cloth,101,310.92,limit,1702581977181
Google,1044,442.78,limit,1702581977432
Linen Cloth,912,276.37,day,1702581977683
Google,210,168.83,day,1702581977933
Google,809,271.89,limit,1702581978183
Elerium,864,137.58,limit,1702581978432
Elerium,144,99.1,day,1702581978683
Google,640,397.93,stop,1702581978933
Google,545,203.38,stop,1702581979183
Elerium,940,68.65,stop,1702581979434
Linen Cloth,670,253.34,fill or kill,1702581979684
Linen Cloth,821,258.32,limit,1702581979935
Bespin Gas,273,234.35,fill or kill,1702581980185
Google,228,304.04,day,1702581980434
Bespin Gas,868,73.61,market,1702581980684
Google,899,311.83,market,1702581980934
Linen Cloth,902,279.44,market,1702581981184
Google,276,231.64,market,1702581981434
Bespin Gas,135,201.28,limit,1702581981684
Elerium,685,89.02,day,1702581981935
Apple,811,253.49,day,1702581982185
Google,598,245.12,market,1702581982435
Bespin Gas,798,212.15,stop,1702581982685
Bespin Gas,151,175.96,fill or kill,1702581982935
Bespin Gas,1043,321.73,market,1702581983186
Google,669,275.97,day,1702581983436
Linen Cloth,242,325.61,fill or kill,1702581983685
Google,952,370.54,limit,1702581983935
Apple,422,182.52,stop,1702581984185
Apple,561,249.77,market,1702581984436
Elerium,1040,120.27,stop,1702581984687
Google,743,400.76,market,1702581984937
Elerium,364,93.41,fill or kill,1702581985186
Bespin Gas,56,164.06,market,1702581985436
Linen Cloth,152,280.68,day,1702581985686
Bespin Gas,223,59.48,day,1702581985936
Bespin Gas,785,163.55,fill or kill,1702581986187
Apple,436,215.58,day,1702581986437
Apple,980,175.04,stop,1702581986687
Bespin Gas,54,430.01,market,1702581986937
Elerium,600,161.21,stop,1702581987187
Google,988,314.99,fill or kill,1702581987436
Bespin Gas,617,275.66,market,1702581987687
Linen Cloth,773,307.48,stop,1702581987937
Elerium,492,269.59,market,1702581988187
Apple,502,257.6,fill or kill,1702581988438
Linen Cloth,916,292.08,limit,1702581988687
Elerium,178,220.3,stop,1702581988938
Apple,869,178.97,market,1702581989189
Elerium,1028,140.88,fill or kill,1702581989439
Google,399,179.71,market,1702581989689
Apple,610,198.79,limit,1702581989939
Bespin Gas,296,160.28,market,1702581990190
Apple,1049,190.37,day,1702581990440
Elerium,535,113.79,market,1702581990690
Linen Cloth,154,237.1,limit,1702581990941
Elerium,176,115.66,fill or kill,1702581991192
Apple,778,172.37,day,1702581991442
Elerium,827,89.29,limit,1702581991692
Bespin Gas,332,111.34,market,1702581991942
Elerium,666,106.25,fill or kill,1702581992192
Google,1049,406.69,limit,1702581992443
Linen Cloth,503,286.14,market,1702581992693
Google,194,305.93,market,1702581992943
Elerium,70,214.23,stop,1702581993193
Elerium,480,129.85,fill or kill,1702581993443
Google,386,291.95,market,1702581993694
Elerium,938,90.12,day,1702581993944
Bespin Gas,815,253.58,stop,1702581994194
Elerium,799,141.38,limit,1702581994444
Linen Cloth,983,287.76,limit,1702581994694
Elerium,577,142.96,market,1702581994944
Apple,994,217.97,limit,1702581995193
Linen Cloth,483,282.51,limit,1702581995444
Bespin Gas,549,376.04,fill or kill,1702581995694
Google,993,319.73,limit,1702581995943
Apple,460,186.88,limit,1702581996444
Google,73,283.43,fill or kill,1702581996694
Elerium,978,161.7,day,1702581996945
Google,333,315.12,limit,1702581997194
Google,153,477.2,stop,1702581996194
Linen Cloth,91,236.31,market,1702581997445
Google,514,204.61,market,1702581997696
Elerium,247,264.46,limit,1702581997946
Google,535,256.38,day,1702581998196
Bespin Gas,629,244.13,limit,1702581998446
Apple,692,210.15,fill or kill,1702581998696
Apple,432,205.63,market,1702581998947
Linen Cloth,522,220.45,market,1702581999198
Elerium,671,191.69,stop,1702581999448
Linen Cloth,1028,302.88,fill or kill,1702581999699
Apple,965,207.66,market,1702581999949
Elerium,568,216.82,day,1702582000200
Bespin Gas,900,-11.15,day,1702582000450
Google,202,28.01,fill or kill,1702582000700
Apple,250,196.48,fill or kill,1702582000950
Google,600,174.73,limit,1702582001200
Elerium,904,199.34,limit,1702582001450
Linen Cloth,298,265.79,stop,1702582001699
Google,548,470.87,limit,1702582001950
Linen Cloth,874,294.77,fill or kill,1702582002200
Google,841,279.86,market,1702582002450
Elerium,117,70.89,limit,1702582002699
Google,986,293.19,day,1702582002950
Bespin Gas,212,241.53,stop,1702582003199
Bespin Gas,565,217.42,market,1702582003449
Bespin Gas,220,112.96,stop,1702582003699
Bespin Gas,932,222.41,market,1702582003950
Google,573,276.5,market,1702582004199
Linen Cloth,765,299.81,limit,1702582004450
Linen Cloth,704,283.82,day,1702582004700
Elerium,702,150.6,day,1702582004950
Elerium,712,130.89,limit,1702582005201
Bespin Gas,909,32.78,day,1702582005452
Google,436,441.64,stop,1702582005701
Bespin Gas,982,142.63,limit,1702582005951
Apple,495,185.03,fill or kill,1702582006201
Elerium,196,184.23,fill or kill,1702582006451
Apple,97,229.29,limit,1702582006702
Linen Cloth,836,232.95,market,1702582006951
Linen Cloth,143,289.4,fill or kill,1702582007201
Google,611,425.83,stop,1702582007452
Google,493,197.83,fill or kill,1702582007702
Linen Cloth,75,278.58,day,1702582007953
Elerium,965,185.74,fill or kill,1702582008203
Apple,850,194.85,fill or kill,1702582008454
Bespin Gas,164,221.52,fill or kill,1702582008703
Bespin Gas,109,229.95,market,1702582008954
Linen Cloth,859,269.77,day,1702582009204
Google,954,224.26,market,1702582009453
Linen Cloth,336,196.89,fill or kill,1702582009703
Linen Cloth,203,250.82,fill or kill,1702582009954
Bespin Gas,1015,222.03,fill or kill,1702582010203
Elerium,632,69.18,stop,1702582010454
Bespin Gas,924,234.8,day,1702582010704
Bespin Gas,661,59.12,stop,1702582010954
Bespin Gas,70,78.52,market,1702582011205
Google,377,255.48,day,1702582011455
Google,358,438.94,limit,1702582011706
Apple,701,186.59,day,1702582011956
Elerium,352,24.96,limit,1702582012205
Google,459,456.23,day,1702582012456
Linen Cloth,606,274.84,day,1702582012705
Elerium,165,112.07,day,1702582012956
Elerium,991,174.28,limit,1702582013205
Bespin Gas,232,219,market,1702582013456
Google,703,243.72,market,1702582013705
Elerium,62,226.3,limit,1702582013956
Google,274,511.94,fill or kill,1702582014205
Google,1042,291.24,day,1702582014456
Apple,382,205.54,day,1702582014707
Google,442,241.16,stop,1702582014957
Apple,336,241.44,stop,1702582015207
Elerium,845,268.62,stop,1702582015457
Bespin Gas,846,172.61,day,1702582015706
Google,557,162.4,stop,1702582015957
Elerium,591,111.52,day,1702582016207
Google,95,321.31,fill or kill,1702582016458
Linen Cloth,744,268.89,limit,1702582016707
Linen Cloth,158,258.1,limit,1702582016957
Apple,903,227.9,stop,1702582017207
Linen Cloth,588,280.63,fill or kill,1702582017457
Bespin Gas,425,235.81,limit,1702582017708
Linen Cloth,986,339.86,day,1702582017957
Elerium,434,161.56,limit,1702582018208
Apple,144,180.43,stop,1702582018458
Google,660,314.11,fill or kill,1702582018707
Apple,474,228.89,fill or kill,1702582018958
Linen Cloth,79,281.1,market,1702582019207
Bespin Gas,516,222.04,fill or kill,1702582019458
Elerium,867,215.04,stop,1702582019708
Elerium,131,202.11,market,1702582019959
Linen Cloth,477,290.98,fill or kill,1702582020210
Google,1013,379.84,limit,1702582020459
Bespin Gas,615,134.63,market,1702582020710
Apple,901,169.12,market,1702582020960
Elerium,263,76.06,fill or kill,1702582021210
Apple,72,156.69,fill or kill,1702582021461
Google,469,287.23,market,1702582021711
Apple,603,193.15,fill or kill,1702582021961
Linen Cloth,968,253.29,market,1702582022211
Elerium,607,128.93,day,1702582022461
Apple,420,200.05,market,1702582022710
Linen Cloth,636,250.89,stop,1702582022960
Bespin Gas,497,59.69,day,1702582023211
Bespin Gas,733,246.62,market,1702582023460
Elerium,410,221.63,day,1702582023710
Linen Cloth,553,210.68,limit,1702582023961
Bespin Gas,369,219.35,fill or kill,1702582024212
Linen Cloth,973,282.6,market,1702582024461
Elerium,759,76.08,limit,1702582024712
Apple,446,220.55,market,1702582024962
Apple,566,204.92,stop,1702582025213
Google,412,165.59,fill or kill,1702582025463
Apple,105,197.94,day,1702582025713
Bespin Gas,911,257.38,market,1702582025962
Linen Cloth,543,265.19,limit,1702582026212
Bespin Gas,441,133.02,market,1702582026463
Apple,131,164.91,stop,1702582026714
Bespin Gas,731,176.97,fill or kill,1702582026963
Elerium,573,247.49,fill or kill,1702582027214
Bespin Gas,559,155.62,stop,1702582027465
Apple,396,178.55,market,1702582027716
Elerium,496,169.85,market,1702582027966
Apple,554,189.54,market,1702582028216
Linen Cloth,732,306.47,fill or kill,1702582028465
Elerium,522,180.93,market,1702582028715
Bespin Gas,813,119.96,stop,1702582028966
Elerium,949,158.63,limit,1702582029216
Linen Cloth,224,264.87,day,1702582029466
Apple,72,169.44,day,1702582029715
Elerium,973,276.67,day,1702582029965
Google,213,312.39,market,1702582030215
Bespin Gas,910,154.25,fill or kill,1702582030466
Elerium,115,161.98,day,1702582030715
Linen Cloth,881,249,fill or kill,1702582030965
Google,273,431.29,limit,1702582031216
Elerium,979,128.32,fill or kill,1702582031466
Bespin Gas,620,251.42,stop,1702582031715
Linen Cloth,495,335.94,limit,1702582031966
Google,652,379.88,fill or kill,1702582032216
Linen Cloth,671,269.8,day,1702582032466
Elerium,815,154.1,fill or kill,1702582032716
Elerium,167,186.78,day,1702582032967
Bespin Gas,131,123.64,stop,1702582033216
Google,470,354.12,fill or kill,1702582033467
Bespin Gas,270,364.15,fill or kill,1702582033716
Elerium,834,207.05,market,1702582033966
Linen Cloth,840,259.38,limit,1702582034217
Apple,506,197.18,market,1702582034467
Google,927,337.51,fill or kill,1702582034718
Apple,642,196.13,stop,1702582034967
Elerium,314,251.82,market,1702582035218
Google,352,261.79,fill or kill,1702582035469
Elerium,105,108.39,limit,1702582035720
Elerium,830,164.65,stop,1702582035969
Apple,655,234.86,stop,1702582036220
Linen Cloth,210,295.02,market,1702582036470
Apple,955,213.33,fill or kill,1702582036720
Apple,728,230.81,limit,1702582036971
Bespin Gas,382,215.82,market,1702582037221
Elerium,613,102.62,stop,1702582037470
Bespin Gas,365,230.34,day,1702582037721
Google,369,401.78,day,1702582037971
Elerium,717,125.78,market,1702582038222
Apple,674,259.39,market,1702582038472
Bespin Gas,616,143.22,fill or kill,1702582038722
Apple,617,203.64,stop,1702582038971
Elerium,709,116.53,day,1702582039222
Apple,305,227.85,fill or kill,1702582039472
Apple,368,202.58,fill or kill,1702582039722
Linen Cloth,240,274.52,day,1702582039973
Google,658,478.11,market,1702582040222
Elerium,906,93.95,fill or kill,1702582040472
Elerium,926,206.81,limit,1702582040722
Google,460,451.3,stop,1702582040973
Apple,625,191.51,market,1702582041222
Bespin Gas,736,98.11,fill or kill,1702582041473
Linen Cloth,1010,321.89,day,1702582041724
Linen Cloth,548,290.65,fill or kill,1702582041973
Linen Cloth,219,259.6,limit,1702582042224
Bespin Gas,349,237.87,fill or kill,1702582042473
Apple,442,203.9,day,1702582042723
Google,174,437.98,day,1702582042974
Linen Cloth,687,295.7,stop,1702582043224
Elerium,775,163.2,day,1702582043474
Linen Cloth,776,248.97,stop,1702582043724
Google,373,487.67,fill or kill,1702582043974
Google,705,458.86,day,1702582044224
Linen Cloth,420,295.54,limit,1702582044474
Google,1031,340.96,fill or kill,1702582044723
Apple,990,181.59,fill or kill,1702582044973
Elerium,276,101.86,day,1702582045224
Linen Cloth,531,236.04,market,1702582045474
Linen Cloth,628,295.2,fill or kill,1702582045725
Google,339,338.01,market,1702582045975
Google,596,253.46,market,1702582046225
Google,957,303.89,market,1702582046474
Google,818,332.61,fill or kill,1702582046725
Google,446,410.95,day,1702582046974
Linen Cloth,763,196.32,day,1702582047225
Linen Cloth,757,261.41,market,1702582047475
Bespin Gas,992,293.09,fill or kill,1702582047725
Linen Cloth,952,205.23,fill or kill,1702582047976
Apple,1035,266.16,limit,1702582048226
Linen Cloth,352,206.81,day,1702582048475
Google,254,247.33,fill or kill,1702582048727
Apple,586,199.87,day,1702582048976
Linen Cloth,913,298.21,day,1702582049226
Linen Cloth,718,283.93,market,1702582049477
Elerium,817,118.99,market,1702582049727
Bespin Gas,420,394.17,limit,1702582049976
Apple,807,215.39,day,1702582050227
Google,924,206.5,day,1702582050477
Bespin Gas,943,218.97,day,1702582050728
Elerium,998,156.38,day,1702582050977
Bespin Gas,599,323.96,stop,1702582051228
Elerium,850,203.8,market,1702582051477
Elerium,703,124.63,fill or kill,1702582051728
Apple,492,181.86,fill or kill,1702582051977
Apple,938,185.38,day,1702582052228
Google,438,594.79,stop,1702582052477
Apple,873,208.77,day,1702582052727
Google,788,169.14,fill or kill,1702582052978
Linen Cloth,234,215.12,fill or kill,1702582053228
Apple,659,222.24,limit,1702582053477
Google,765,268.86,stop,1702582053727
Apple,145,213.62,stop,1702582053977
Linen Cloth,200,283.19,limit,1702582054228
Google,560,499.78,fill or kill,1702582054477
Linen Cloth,583,222.62,market,1702582054728
Bespin Gas,903,138.29,day,1702582054977
Bespin Gas,682,169.11,market,1702582055227
Google,348,529.74,limit,1702582055477
Linen Cloth,238,232.25,market,1702582055728
Linen Cloth,342,258.35,market,1702582055978
Elerium,875,57.71,limit,1702582056228
Apple,958,202.62,day,1702582056478
Google,984,67.69,fill or kill,1702582056729
Apple,713,194.35,limit,1702582056979
Elerium,903,34.24,fill or kill,1702582057228
Apple,1013,168.11,day,1702582057479
Bespin Gas,885,421.24,fill or kill,1702582057729
Bespin Gas,1024,157.33,day,1702582057979
Google,587,286.16,limit,1702582058230
Apple,975,189.61,stop,1702582058481
Elerium,236,173.21,market,1702582058731
Linen Cloth,925,232.08,day,1702582058981
Elerium,420,83.48,stop,1702582059230
Bespin Gas,830,217.96,stop,1702582059481
Bespin Gas,219,220.16,stop,1702582059731
Linen Cloth,965,240.54,market,1702582059981
Elerium,346,142.79,fill or kill,1702582060231
Linen Cloth,1000,257.54,fill or kill,1702582060481
Linen Cloth,133,214.39,stop,1702582060731
Google,887,214.42,stop,1702582060980
Elerium,772,121.23,market,1702582061231
Linen Cloth,678,262.9,market,1702582061480
Linen Cloth,646,292.27,limit,1702582061731
Linen Cloth,363,241.33,day,1702582061980
Google,451,227.93,limit,1702582062231
Linen Cloth,549,220.23,limit,1702582062481
Bespin Gas,766,241.99,stop,1702582062731
Apple,392,185.91,market,1702582062980
Apple,719,215.25,market,1702582063231
Linen Cloth,651,254.74,stop,1702582063482
Elerium,918,148.85,market,1702582063732
Linen Cloth,349,301.78,limit,1702582063982
Google,418,163.87,fill or kill,1702582064232
Linen Cloth,168,234.79,market,1702582064483
Linen Cloth,584,272.36,stop,1702582064733
Apple,910,221.3,fill or kill,1702582064983
Bespin Gas,908,200,limit,1702582065233
Apple,196,169.57,fill or kill,1702582065483
Apple,109,178.19,day,1702582065734
Elerium,574,161.9,stop,1702582065983
Bespin Gas,408,78.22,day,1702582066234
Elerium,547,78.05,stop,1702582066484
Google,878,283.51,fill or kill,1702582066735
Google,800,301.29,limit,1702582066985
Linen Cloth,654,176.93,limit,1702582067234
Google,637,387.21,limit,1702582067484
Linen Cloth,489,324.24,day,1702582067734
Apple,1012,207.55,stop,1702582067985
Elerium,866,140.87,day,1702582068235
Bespin Gas,805,179.15,fill or kill,1702582068485
Apple,455,134.89,day,1702582068734
Elerium,201,203.4,limit,1702582167307
Linen Cloth,1049,285.53,stop,1702582167556
Elerium,912,250.43,fill or kill,1702582167807
Apple,765,161,stop,1702582168058
Elerium,297,8.04,day,1702582168307
Linen Cloth,273,252.97,day,1702582168558
Linen Cloth,245,388.6,market,1702582168807
Google,1048,153.56,market,1702582169059
Bespin Gas,989,123.41,fill or kill,1702582169308
Google,241,200.33,market,1702582169559
Linen Cloth,574,221.83,limit,1702582169809
Bespin Gas,649,70.47,fill or kill,1702582170060
Elerium,770,127.32,day,1702582170309
Apple,535,195.44,market,1702582170559
Linen Cloth,499,199.6,stop,1702582170809
Elerium,583,110.11,day,1702582171060
Google,95,243.62,day,1702582171311
Google,908,305.96,day,1702582171560
Bespin Gas,280,236.96,limit,1702582171810
Google,926,219.04,day,1702582172061
Apple,407,200.7,stop,1702582172310
Bespin Gas,668,310.28,day,1702582172561
Elerium,773,145.77,limit,1702582172811
Linen Cloth,569,187.2,day,1702582173061
Linen Cloth,715,258.69,fill or kill,1702582173311
Apple,376,223.74,stop,1702582173560
Bespin Gas,889,199.58,market,1702582173811
Linen Cloth,279,271.73,market,1702582174061
Apple,207,217.42,limit,1702582174311
Apple,849,220.79,limit,1702582174560
Google,230,75.38,stop,1702582174810
Google,605,306.3,fill or kill,1702582175061
Apple,1015,164,fill or kill,1702582175311
Bespin Gas,813,128.59,day,1702582175561
Apple,849,202.25,fill or kill,1702582175812
Google,374,39.47,stop,1702582176062
Google,160,211,market,1702582176311
Apple,239,183.58,limit,1702582176562
Elerium,133,228.68,limit,1702582176812
Google,468,301.71,stop,1702582177062
Google,839,243.68,fill or kill,1702582177312
Elerium,629,250.08,fill or kill,1702582177562
Bespin Gas,520,30.79,market,1702582177812
Linen Cloth,867,240.73,stop,1702582178063
Google,256,293.8,fill or kill,1702582178314
Elerium,653,91.98,market,1702582178564
Linen Cloth,270,251.22,fill or kill,1702582178813
Google,776,141.7,market,1702582179064
Bespin Gas,517,199.1,day,1702582179314
Bespin Gas,963,333.37,fill or kill,1702582179564
Bespin Gas,427,127.69,day,1702582179815
Apple,488,176.41,limit,1702582180065
Linen Cloth,715,246.52,fill or kill,1702582180315
Elerium,846,213.33,limit,1702582180566
Google,989,209.33,limit,1702582180816
Google,530,249.59,fill or kill,1702582181066
Bespin Gas,74,152.93,fill or kill,1702582181316
Elerium,794,182.05,fill or kill,1702582181567
Elerium,191,162.1,market,1702582181816
Apple,745,219.78,stop,1702582182066
Google,388,190.86,market,1702582182317
Google,1041,362.15,fill or kill,1702582182567
Elerium,632,64.67,limit,1702582182818
Apple,401,186.96,stop,1702582183067
Google,736,406.59,fill or kill,1702582183318
Linen Cloth,269,266.31,stop,1702582183567
Apple,997,202.46,limit,1702582183817
Google,89,279.43,fill or kill,1702582184067
Apple,542,162.74,limit,1702582184318
Bespin Gas,529,148.87,day,1702582184568
Linen Cloth,661,189.91,fill or kill,1702582184819
Bespin Gas,338,117.69,day,1702582185068
Bespin Gas,1040,234.89,day,1702582185318
Apple,671,214.53,day,1702582185569
Linen Cloth,284,265.61,market,1702582185819
Linen Cloth,210,257,fill or kill,1702582186069
Elerium,928,117.33,fill or kill,1702582186319
Apple,821,211.69,market,1702582186570
Elerium,418,170.43,limit,1702582186820
Linen Cloth,142,295.2,stop,1702582187070
Elerium,654,205.74,market,1702582187320
Bespin Gas,151,238.14,market,1702582187570
Google,949,153.81,limit,1702582187820
Bespin Gas,1006,147.63,market,1702582188071
Apple,865,215.6,day,1702582188320
Google,96,128.46,market,1702582188570
Bespin Gas,749,283.34,market,1702582188821
Google,622,343.69,market,1702582189070
Elerium,1011,76.96,stop,1702582189321
Linen Cloth,815,249.16,market,1702582189571
Linen Cloth,786,285.44,limit,1702582189821
Elerium,189,228.88,stop,1702582190070
Google,616,301.41,market,1702582190321
Bespin Gas,264,65.01,fill or kill,1702582190570
Elerium,152,119.87,stop,1702582190820
Elerium,988,159.26,limit,1702582191071
Linen Cloth,931,241.67,stop,1702582191321
Apple,384,181.69,fill or kill,1702582191571
Apple,728,182.09,fill or kill,1702582191821
Linen Cloth,172,254.54,market,1702582192071
Linen Cloth,226,302.87,day,1702582192322
Linen Cloth,581,217.93,day,1702582192572
Apple,876,206.88,stop,1702582192822
Elerium,374,183.46,stop,1702582193074
Linen Cloth,266,233.8,market,1702582193324
Apple,414,187.1,day,1702582193574
Apple,997,211.04,limit,1702582193825
Google,475,390.23,fill or kill,1702582194076
Bespin Gas,505,243.11,market,1702582194327
Bespin Gas,748,122.64,fill or kill,1702582194577
Apple,567,170.72,fill or kill,1702582194827
Linen Cloth,806,261.92,fill or kill,1702582195077
Apple,826,230.43,day,1702582195328
Google,717,551.79,market,1702582195578
Elerium,456,235.77,limit,1702582195827
Bespin Gas,817,173.22,stop,1702582196078
Elerium,118,226.95,market,1702582196328
Elerium,869,141.09,market,1702582196577
Google,276,261.82,market,1702582196827
Linen Cloth,456,306.02,stop,1702582197078
Bespin Gas,164,193.5,limit,1702582197329
Bespin Gas,148,172.22,limit,1702582197580
Elerium,987,191.13,fill or kill,1702582197829
Bespin Gas,410,79.43,day,1702582198080
Linen Cloth,901,291.5,market,1702582198331
Google,71,364.7,day,1702582198581
Linen Cloth,732,313.55,day,1702582198831
Google,265,423.76,limit,1702582199082
Google,115,514.15,market,1702582199332
Elerium,109,217.24,stop,1702582199581
Linen Cloth,882,221.35,fill or kill,1702582199832
Elerium,493,126.72,market,1702582200081
Google,822,289.89,limit,1702582200331
Apple,738,188.07,fill or kill,1702582200582
Google,532,515.8,fill or kill,1702582200832
Bespin Gas,533,156.45,fill or kill,1702582201081
Bespin Gas,787,199.23,fill or kill,1702582201332
Elerium,1020,208.75,day,1702582201582
Apple,577,158.12,limit,1702582201832
Bespin Gas,913,158.18,limit,1702582202082
Google,288,404.9,day,1702582202332
Apple,62,242.78,market,1702582202583
Apple,915,227.14,fill or kill,1702582202833
Elerium,56,120.09,limit,1702582203082
Elerium,755,206.54,limit,1702582203333
Bespin Gas,1026,212.94,fill or kill,1702582203582
Apple,1038,201.54,day,1702582203833
Linen Cloth,547,327.04,limit,1702582204083
Apple,669,177.63,day,1702582204332
Bespin Gas,696,268.8,stop,1702582204583
Google,263,359.06,fill or kill,1702582204832
Google,508,186.81,fill or kill,1702582205083
Bespin Gas,143,181.8,stop,1702582205333
Linen Cloth,124,227.88,day,1702582205582
Google,638,376.92,limit,1702582205833
Apple,767,208.24,stop,1702582206082
Bespin Gas,665,265.82,limit,1702582206332
Apple,796,205.19,stop,1702582206583
Linen Cloth,966,272.36,limit,1702582206833
Bespin Gas,1008,195.04,fill or kill,1702582207083
Google,599,403.94,fill or kill,1702582207333
Elerium,701,228.29,fill or kill,1702582207582
Apple,440,188.03,fill or kill,1702582207833
Google,423,151.44,market,1702582208083
Elerium,167,130.69,day,1702582208333
Linen Cloth,894,234.4,day,1702582208583
Google,60,241.34,limit,1702582208833
Apple,450,185.47,limit,1702582209083
Bespin Gas,191,119.02,stop,1702582209332
Google,304,148.77,fill or kill,1702582209582
Linen Cloth,468,263.31,fill or kill,1702582209832
Linen Cloth,455,266.96,day,1702582210082
Apple,433,182.94,limit,1702582210332
Elerium,670,150.58,market,1702582210582
Bespin Gas,753,174.3,market,1702582210833
Linen Cloth,962,273.32,stop,1702582211083
Elerium,531,83.05,fill or kill,1702582211335
Bespin Gas,998,148.7,limit,1702582211584
Elerium,884,176.25,day,1702582211834
Google,845,-3.14,market,1702582212085
Linen Cloth,253,307.97,stop,1702582212335
Google,762,212.11,day,1702582212586
Linen Cloth,1029,272.11,fill or kill,1702582212835
Google,646,573.12,limit,1702582213085
Linen Cloth,443,203.23,day,1702582213336
Google,186,228.85,day,1702582213586
Bespin Gas,330,168.6,fill or kill,1702582213836
Elerium,218,158.98,market,1702582214086
Google,569,376.64,stop,1702582214336
Apple,372,212.45,stop,1702582214586
Elerium,667,197,stop,1702582214837
Apple,722,246.02,fill or kill,1702582215086
Linen Cloth,600,267.02,fill or kill,1702582215336
Elerium,795,104.69,fill or kill,1702582215587
Apple,721,187.02,fill or kill,1702582215837
Elerium,131,172.15,stop,1702582216087
Google,619,383.61,fill or kill,1702582216338
Elerium,665,263.88,stop,1702582216588
Elerium,470,259.3,stop,1702582216842
Google,872,304.26,stop,1702582217093
Elerium,235,218.26,fill or kill,1702582217343
Bespin Gas,547,104.58,market,1702582217593
Bespin Gas,898,129.86,limit,1702582217843
Bespin Gas,908,246.05,limit,1702582218094
Google,704,416.01,limit,1702582218344
Bespin Gas,470,125.53,day,1702582218594
Bespin Gas,504,188.14,limit,1702582218845
Elerium,201,111.2,day,1702582219095
Bespin Gas,837,184.91,limit,1702582219346
Linen Cloth,889,277.06,fill or kill,1702582219596
Bespin Gas,605,97.99,market,1702582219845
Apple,94,192.15,limit,1702582220096
Bespin Gas,883,196.9,fill or kill,1702582220345
Google,1028,392.45,day,1702582220595
Linen Cloth,585,271.28,limit,1702582220845
Bespin Gas,188,239.65,day,1702582221095
Google,64,102.35,day,1702582221346
Google,408,150.66,fill or kill,1702582221597
Google,298,249.28,market,1702582221847
Apple,983,163.5,stop,1702582222098
Elerium,644,142.12,market,1702582222347
Elerium,447,202.46,fill or kill,1702582222598
Bespin Gas,351,282.15,fill or kill,1702582222848
Bespin Gas,771,167.45,market,1702582223098
Linen Cloth,497,275.67,day,1702582223349
Google,199,360.55,stop,1702582223600
Bespin Gas,696,372.02,market,1702582223850
Bespin Gas,837,107.65,stop,1702582224100
Google,154,319.1,fill or kill,1702582224351
Elerium,876,89.72,market,1702582224851
Elerium,782,146.95,limit,1702582225100
Google,123,319.76,fill or kill,1702582225351
Bespin Gas,803,226.01,limit,1702582224601
Elerium,941,26.75,day,1702582225600
Google,476,334.65,stop,1702582225850
Linen Cloth,270,168.56,limit,1702582226101
Google,488,279.11,day,1702582226352
Bespin Gas,445,225.17,stop,1702582226601
Linen Cloth,605,275.64,fill or kill,1702582226852
Linen Cloth,497,289.92,stop,1702582227101
Elerium,932,211.33,fill or kill,1702582227352
Bespin Gas,203,272.14,limit,1702582227603
